,name,top1,top5
1721,"(0,2,3,4,5,6,8,9,11)",0.67714,0.8774
1722,"(0,1,3,5,7,8,9,11)",0.6765,0.87628
1723,"(0,1,2,4,5,7,13)",0.67456,0.87568
1724,"(0,1,2,8,13)",0.67524,0.87652
1725,"(1,2,3,7,8,9,12,13)",0.6817,0.88006
1726,"(0,1,3,5,6,7,8,10,11,13,14)",0.67524,0.8762
1727,"(3,4,7,9,12)",0.68308,0.88122
1728,"(1,6,7,9,10,11,13)",0.68208,0.88066
1729,"(3,9,10,12,13)",0.68264,0.88174
1730,"(0,1,3,5,12,13,14)",0.67516,0.8762
1731,"(0,2,3,4,8,9,10,11)",0.67794,0.8772
1732,"(0,2,3,5,6,7,12,13)",0.67614,0.877
1733,"(0,2,4,7,8,9,12,14)",0.67682,0.87708
1734,"(7,14)",0.68356,0.88234
1735,"(0,1,4,5,8,11,12)",0.67656,0.87638
1736,"(2,4,6,7,9,10,11,12,14)",0.68246,0.88016
1737,"(0,4,5,6,7,8,11,12,14)",0.67914,0.87896
1738,"(0,6,8,9,11,14)",0.6791,0.87866
1739,"(0,1,3,5,6,7,8,9,13)",0.67538,0.8761
1740,"(1,2,4,5,6,8,9,10,13)",0.68128,0.88004
1741,"(2,6,8,9,11,12)",0.68348,0.88086
1742,"(0,2,4,7,8)",0.67752,0.87822
1743,"(2,4,11,12)",0.68352,0.88136
1744,"(0,1,2,4,5,11,12,13,14)",0.67506,0.87552
1745,"(2,5,6,11,12,13,14)",0.6831,0.88114
1746,"(1,5,6,9,11,13)",0.68262,0.88098
1747,"(0,1,5,6,7,8,9,11)",0.677,0.87622
1748,"(0,1,2,4,7,9,10,13)",0.6738,0.87464
1749,"(1,4,5,6,7,12,14)",0.68244,0.88002
1750,"(0,1,4,5,6,7,8,11,12,14)",0.6764,0.87604
1751,"(2,4,5,6,8,10)",0.6834,0.88122
1752,"(2,3,4,7,8,9,11,12,13)",0.68326,0.88046
1753,"(0,1,4,6,7,12,13,14)",0.67492,0.8759
1754,"(0,5,10,11,12,13,14)",0.67912,0.87878
1755,"(0,1,3,4,5,10,11,14)",0.67546,0.87592
1756,"(1,2,3,8,9,10,13,14)",0.68152,0.88004
1757,"(1,2,3,4,7,8,9,10,12)",0.68204,0.88026
1758,"(0,1,2,4,6,7,12,14)",0.67382,0.87492
1759,"(0,1,2,6,8,13,14)",0.67526,0.87614
1760,"(1,2,3,4,8,11,12,14)",0.68146,0.88048
1761,"(1,3,7,8,9,10,14)",0.68222,0.88098
1762,"(0,1,3,6,7,8,11,12,13)",0.67598,0.87584
1763,"(1,2,3,4,6,9,10,12)",0.68142,0.87994
1764,"(1,2,3,5,6,7,8,11,12,13)",0.68158,0.87986
1765,"(0,2,3,7,9,10,12,13)",0.67684,0.87628
1766,"(0,2,4,5,7,11,12)",0.67778,0.87742
1767,"(0,2,3,4,5,6,8,9,11,12,13)",0.67676,0.87708
1768,"(4,7,8,9,13,14)",0.68302,0.88202
1769,"(0,1,2,3,4,5,7,9,14)",0.67376,0.87494
1770,"(1,2,4,5,6,13)",0.68094,0.88034
1771,"(3,5,7,9,10,11,13,14)",0.68294,0.88104
1772,"(0,4,5,6,7,11,12,13,14)",0.67862,0.87802
1773,"(1,5,6,8,12)",0.68294,0.8811
1774,"(0,3,5,13)",0.67872,0.87876
1775,"(1,3,6,11,12)",0.68244,0.88104
1776,"(1,2,3,4,7,9,10,12,13,14)",0.68122,0.8788
1777,"(6,7,8,10,14)",0.68342,0.8813
1778,"(1,4,6,7,8,9,10,11,12)",0.68246,0.8801
1779,"(4,7,8,9,12)",0.68358,0.88138
1780,"(0,2,5,6,12,13,14)",0.67704,0.87714
1781,"(0,2,3,4,7,8,9,10,11,12,13)",0.67742,0.87646
1782,"(4,5,6,10,13,14)",0.68276,0.88116
1783,"(4,5,6,8,10,11,12,13)",0.68324,0.88102
1784,"(0,3,4,5,6,7,8,11,12,14)",0.67812,0.87806
1785,"(0,1,2,5,7,8,9,11,13)",0.67656,0.87576
1786,"(2,3,6,8,9,10,12)",0.6831,0.87994
1787,"(2,7,11,12)",0.68382,0.88114
1788,"(0,2,4,5,9,10,11,13)",0.67754,0.87738
1789,"(3,4,5,6,9,10)",0.68288,0.88114
1790,"(5,6,9,10,13)",0.68298,0.88156
1791,"(2,3,7,8,9)",0.68328,0.88132
1792,"(0,3,5,7,8,10,11,12,13,14)",0.67836,0.87838
1793,"(0,2,4,5,7,9,11,12,14)",0.67698,0.87728
1794,"(1,5,6,7,8,12,14)",0.68282,0.88102
1795,"(0,1,3,5,6,7,8,10,12,14)",0.67544,0.87506
1796,"(0,2,4,5,6,10,11,12,14)",0.67688,0.87754
1797,"(1,3,4,5,9,10,14)",0.68146,0.88076
1798,"(0,3,4,7,8,12,13)",0.67784,0.87816
1799,"(0,3,4,6,8,9,11)",0.67878,0.8784
1800,"(0,2,3,5,6,9,10,11,13,14)",0.67662,0.87724
1801,"(0,1,5,6,7,9,10,11,12,13,14)",0.67522,0.8759
1802,"(1,2,5,6,7,8,9,14)",0.68252,0.8807
1803,"(0,1,4,5,6,7,9,13)",0.67502,0.8759
1804,"(0,2,3,6,12)",0.67694,0.8775
1805,"(1,2,4,7,8,9,10,11,12,14)",0.68222,0.87974
1806,"(0,2,5,8,9,11)",0.67874,0.8781
1807,"(0,4,6,9,10,14)",0.6784,0.87802
1808,"(2,4,5,6,7,8,9,10,13,14)",0.68294,0.87996
1809,"(0,3,4,5,6,8,9,10,11,13,14)",0.67762,0.87764
1810,"(4,5,6,8,9,11,12)",0.6837,0.88146
1811,"(4,6,8,9)",0.6836,0.8819
1812,"(3,4,8,10,12,13,14)",0.68258,0.88116
1813,"(0,2,6,9,11,13,14)",0.67708,0.87684
1814,"(4,12,13,14)",0.68346,0.88164
1815,"(1,3,6,8,10,12)",0.6828,0.88046
1816,"(0,1,3,4,5,6,7,13)",0.67526,0.87608
1817,"(0,3,4,5,8,9,10,11,13)",0.67796,0.8783
1818,"(0,1,4,6,7,9,12,13)",0.6748,0.87486
1819,"(1,2,5,9,11,12,13)",0.68248,0.8802
1820,"(0,1,5,6,8,9,14)",0.67602,0.8769
1821,"(1,2,3,4,7,9,11,13)",0.68138,0.88004
1822,"(0,1,3,6,10,11,12,13)",0.67564,0.87568
1823,"(0,2,3,4,6,7,9,10,11,13)",0.67612,0.8766
1824,"(0,8,10,12,13,14)",0.67878,0.87822
1825,"(2,3,6,8,9,12)",0.68304,0.88068
1826,"(1,2,10,13)",0.68238,0.88074
1827,"(0,2,3,4,9,12,13)",0.67634,0.87676
1828,"(2,3,5,6,9,10,12,13,14)",0.68208,0.8805
1829,"(1,2,3,10,14)",0.68184,0.88104
1830,"(1,3,4,6,7,9,10,11)",0.68192,0.87966
1831,"(0,4,7,8,10,11,12,13,14)",0.67818,0.87844
1832,"(2,3,5,6,7,9,10,12)",0.68278,0.8803
1833,"(0,6,8,9,13,14)",0.67884,0.87822
1834,"(0,2,4,5,12)",0.67754,0.87774
1835,"(0,4,5,9,14)",0.6788,0.87886
1836,"(2,3,4,5,6,8,9,10)",0.68304,0.88092
1837,"(0,1,2,3,6,8,10,13)",0.67438,0.87622
1838,"(0,2,5,9,13)",0.67814,0.87786
1839,"(0,1,3,6,8,10,13,14)",0.67558,0.87648
1840,"(5,6,7,9,10,13)",0.68378,0.88118
1841,"(0,2,3,4,5,6,7,8,13)",0.67732,0.87788
1842,"(1,2,4,5,6,7,8,12,13,14)",0.68196,0.88006
1843,"(1,3,7,9,10,11,12)",0.68258,0.88022
1844,"(2,3,4,6,7,8,12,13,14)",0.68212,0.88074
1845,"(1,4,7,9,13)",0.68288,0.88092
1846,"(2,3,8,9,11)",0.68374,0.88166
1847,"(1,2,3,8,9,10,13)",0.68126,0.88076
1848,"(3,7,8,9,11,12)",0.68366,0.88158
1849,"(1,2,3,9,12,13)",0.68116,0.88036
1850,"(0,2,3,4,6,7,8,10,12,14)",0.67602,0.8764
1851,"(0,1,5,6,7,9,11,14)",0.67654,0.87604
1852,"(4,5,7,10,11,12,14)",0.68312,0.8814
1853,"(0,1,4,5,6,8,12)",0.67624,0.87638
1854,"(1,3,4,6,7,8,13)",0.68158,0.88096
1855,"(0,2,7,11,12,14)",0.6779,0.87796
1856,"(0,2,3,4,6,7,11,12,13,14)",0.67602,0.8767
1857,"(0,1,4,5,6,7,8,9,10,11,12,14)",0.67542,0.8752
1858,"(0,1,3,4,5,7,8,10,11)",0.67594,0.8756
1859,"(1,2,3,5,7,10,14)",0.6819,0.88074
1860,"(0,2,3,5,7,9,11,12,14)",0.67686,0.8765
1861,"(0,1,2,5,7,8,9,10,11,12,13)",0.67538,0.8746
1862,"(1,3,5,7,8,9,10,13)",0.68204,0.88074
1863,"(0,2,3,8,11,12)",0.6778,0.87762
1864,"(0,2,4,5,8,11,12,14)",0.67748,0.87794
1865,"(2,4,7,8,9,10,14)",0.68394,0.88112
1866,"(0,2,3,6,8,9,10,11)",0.67786,0.87718
1867,"(1,2,3,10)",0.68176,0.88108
1868,"(0,1,3,4,5,6,8,11,12,14)",0.67594,0.87562
1869,"(2,5,7,8,9,14)",0.6842,0.88132
1870,"(2,3,4,5,6,7,8,11)",0.68234,0.88124
1871,"(1,3,4,6,8,10)",0.68122,0.8809
1872,"(3,9,10)",0.68298,0.88182
1873,"(1,8,10,12,13,14)",0.68288,0.8812
1874,"(1,3,4,6,7,10,13,14)",0.68136,0.88036
1875,"(0,2,4,7,10,12,13,14)",0.67644,0.87716
1876,"(2,5,8,9,10,12)",0.68372,0.88066
1877,"(0,2,4,5,8,9,10,12)",0.67814,0.87728
1878,"(0,1,5,6,11,12,13)",0.67626,0.87722
1879,"(0,2,4,5,6,7,8,10,12,13,14)",0.67662,0.87692
1880,"(0,2,3,4,6,7)",0.6764,0.87774
1881,"(1,2,3,4,8,11,12)",0.68194,0.88062
1882,"(1,2,3,4,5,6,9,10)",0.68124,0.87992
1883,"(3,4,5,6,11,12,13)",0.6835,0.88104
1884,"(3,5,6,7,11,12,13)",0.6833,0.88138
1885,"(0,2,3,4,5,6,8,9,10,11,12,13,14)",0.67646,0.87678
1886,"(0,4,9,10,12,13,14)",0.6786,0.87728
1887,"(0,2,4,6,7,8,10,11,13)",0.67726,0.87814
1888,"(0,4,5,13)",0.67926,0.879
1889,"(0,3,4,6,7,10,11,12,13)",0.6781,0.87768
1890,"(1,5,6,10)",0.68308,0.88064
1891,"(4,5,6,7,8,10,11,13)",0.68316,0.88148
1892,"(0,4,6,7,8,10,11,14)",0.67928,0.87852
1893,"(0,1,3,6,8,10,13)",0.67562,0.87648
1894,"(1,2,3,4,5,6,11,12,13,14)",0.68116,0.88022
1895,"(0,1,3,4,8,9,11,14)",0.67574,0.87622
1896,"(0,2,3,7,8,11,12,13)",0.67738,0.87742
1897,"(0,2,4,7,10,11)",0.6775,0.87816
1898,"(0,1,2,3,4,5,6,7,8,9,10,11,13)",0.67388,0.8744
1899,"(0,1,2,3,5,6,9,10,12,14)",0.67328,0.87464
1900,"(1,2,4,5,6,8,9,11,12,13,14)",0.68196,0.88016
1901,"(0,1,7,8,10,11,12,13,14)",0.67582,0.87658
1902,"(3,4,5,6,8,9,10,14)",0.68256,0.88132
1903,"(1,3,4,5,7,8,9,11,13)",0.68194,0.88062
1904,"(0,4,7,10,12)",0.67936,0.87788
1905,"(1,5,6,7,9,10,11,14)",0.68222,0.88036
1906,"(0,1,2,3,7,13)",0.67444,0.87562
1907,"(0,3,5,6,7,8,9,12,14)",0.67818,0.87726
1908,"(1,5,7,13,14)",0.6832,0.88138
1909,"(0,1,7,8,9,11,13)",0.67696,0.87654
1910,"(0,2,3,5,8,9,12)",0.67728,0.87712
1911,"(0,3,5,7,12,14)",0.6788,0.8779
1912,"(0,5,6,7,10,11,12,14)",0.67876,0.87804
1913,"(0,3,4,7,8,11,13)",0.67884,0.87884
1914,"(3,4,6,7,9,10,11,13)",0.6819,0.88032
1915,"(0,1,2,3,4,5,6,7,10,13,14)",0.67304,0.87498
1916,"(1,5,14)",0.68282,0.88182
1917,"(2,4,5,6,7,9,11,12)",0.68284,0.88032
1918,"(1,5,8,10,12,14)",0.68276,0.881
1919,"(0,3,5,8,9,11,14)",0.67902,0.87856
1920,"(0,3,5,6,9,13,14)",0.6779,0.8778
1921,"(0,1,2,4,5,6,8,9,14)",0.67502,0.8752
1922,"(1,2,3,5,6)",0.68196,0.8813
1923,"(1,2,3,4,5,8,9,12)",0.68126,0.88044
1924,"(0,1,3,6,8,9,10,11,12)",0.6756,0.87578
1925,"(0,4,8,10,11,12,13)",0.67842,0.87818
1926,"(1,2,4,6,8,10,12,13,14)",0.68188,0.87936
1927,"(0,1,3,4,5,7,9,12,13)",0.67466,0.87516
1928,"(0,1,6,7,8,9,11,12,13)",0.67668,0.87652
1929,"(0,3,4,5,6,8,9,10)",0.6784,0.87788
1930,"(2,6,10,11,12,13,14)",0.683,0.88056
1931,"(0,1,2,3,8,12,13,14)",0.67448,0.87578
1932,"(0,2,3,14)",0.67748,0.87738
1933,"(2,5,13,14)",0.68374,0.88164
1934,"(3,4,5,6,11,13,14)",0.68282,0.88166
1935,"(3,6,7,14)",0.68266,0.8816
1936,"(1,2,6,7,12,14)",0.6823,0.88014
1937,"(0,1,2,3,4,6,8,12,13,14)",0.67358,0.87546
1938,"(0,1,2,3,4,5,7,8,10,12)",0.6735,0.87496
1939,"(0,1,3,5,7,8,12,13,14)",0.67664,0.87602
1940,"(2,4,9,10,12,13)",0.68304,0.88012
1941,"(1,5,6,8,9,11,12,13,14)",0.6831,0.8809
1942,"(2,3,4,9,14)",0.68366,0.88124
1943,"(0,1,2,3,5,6,11,12,14)",0.67392,0.87554
1944,"(0,2,6,9,11,13)",0.6777,0.87728
1945,"(0,1,3,5,6,7,8,10)",0.67574,0.87622
1946,"(0,1,5,6)",0.67698,0.87684
1947,"(3,4,6,10,11,12,13,14)",0.6827,0.88056
1948,"(0,1,2,3,4,5,6,8,9,10,11,12,14)",0.6739,0.8743
1949,"(4,5,6,9,10,13)",0.683,0.88072
1950,"(3,5,7,8,12,13)",0.68338,0.88132
1951,"(0,3,13)",0.67842,0.8789
1952,"(2,4,5,6,8,10,14)",0.6837,0.8806
1953,"(0,3,7,11,12,13,14)",0.67778,0.87824
1954,"(0,1,6,12,14)",0.67572,0.87636
1955,"(0,3,4,5,8,13,14)",0.67884,0.8787
1956,"(1,2,6,7,8,9,11,14)",0.68236,0.88064
1957,"(0,4,5,6,7,8,9,10,12,14)",0.67826,0.877
1958,"(1,3,4,6,8,9,10,14)",0.682,0.88016
1959,"(0,1,2,3,7,9,10,13,14)",0.67338,0.87464
1960,"(1,2,3,4,5,7,8,9,10,11,12)",0.6815,0.88012
1961,"(0,1,2,3,7,9,10,12,14)",0.6737,0.8746
1962,"(0,1,2,4,5,7,8,12,13,14)",0.67402,0.87512
1963,"(4,5,6,10,11,12)",0.6835,0.88142
1964,"(1,2,3,4,6,7,8,10,11,12,14)",0.68084,0.87994
1965,"(0,2,4,10,11,14)",0.67764,0.87782
1966,"(0,2,3,4,5,9,11,12,14)",0.67724,0.87676
1967,"(0,4,6,7,11,13,14)",0.67832,0.87826
1968,"(0,1,3,4,6,8,9,12)",0.67504,0.87522
1969,"(0,1,2,7,9,10,13,14)",0.67438,0.87478
1970,"(0,1,2,3,5,6,8,9,10,13,14)",0.67424,0.87504
1971,"(1,2,3,4,5,6,7,12)",0.68154,0.8801
1972,"(0,2,4,6,7,8,9,10,12,13,14)",0.67642,0.87662
1973,"(0,2,6,10,11,12,14)",0.67808,0.8777
1974,"(0,3,6,7,10,11)",0.67828,0.8778
1975,"(1,2,3,4,5,9)",0.68122,0.88052
1976,"(0,5,7,8,9)",0.6794,0.87862
1977,"(0,2,3,11,12,13,14)",0.67644,0.8774
1978,"(1,2,3,4,5,7,8,10)",0.68152,0.881
1979,"(0,1,3,7,10,11,12)",0.6761,0.87604
1980,"(1,4,5,7,9,11,12)",0.68254,0.88082
1981,"(2,3,5,11,12,14)",0.6834,0.88126
1982,"(1,4,13)",0.68314,0.88164
1983,"(2,3,4,7,8,9,10)",0.68366,0.88094
1984,"(0,4,5,6,7,14)",0.67814,0.87872
1985,"(0,1,2,6,7,12)",0.67466,0.87506
1986,"(0,1,6,7,8,9,11,13)",0.67676,0.87618
1987,"(0,6,10,13,14)",0.67876,0.87842
1988,"(3,4,6,7,13,14)",0.6828,0.8814
1989,"(1,3,4,7,8,9,10,12,13)",0.68196,0.8801
1990,"(10,11,12,13)",0.68404,0.88174
1991,"(0,4,5,8,11,13,14)",0.6792,0.87948
1992,"(0,3,6,8,9,13,14)",0.6785,0.87742
1993,"(0,3,4,7,13,14)",0.6781,0.87816
1994,"(1,2,4,5,8,11,14)",0.68196,0.88116
1995,"(0,1,5,7,9,10)",0.67674,0.87616
1996,"(0,2,3,4,6,7,11,13,14)",0.67636,0.87738
1997,"(0,1,2,3,4,6,7,9,10,11,12)",0.67282,0.87384
1998,"(2,5,7,8,9,13,14)",0.68362,0.88144
1999,"(0,2,3,4,6,7,8,9,10)",0.6761,0.87672
2000,"(3,6,8,12,14)",0.68314,0.8816
2001,"(1,3,5,6,7,8,11,14)",0.68186,0.88096
2002,"(1,3,4,5,6,10,11,12,13,14)",0.68094,0.8799
2003,"(1,3,4,7,8,9,10,12)",0.68228,0.88022
2004,"(1,2,6,7,14)",0.68248,0.88048
2005,"(0,1,2,4,5,11,14)",0.67482,0.87628
2006,"(1,3,5,7,9,11,14)",0.68222,0.8806
2007,"(5,6,9,14)",0.68386,0.88196
2008,"(2,3,5,7,9,11,12,13,14)",0.68344,0.88048
2009,"(1,2,3,4,5,6,11,14)",0.68158,0.88074
2010,"(1,2,4,5,7,8,9,11,12,13)",0.68178,0.88044
2011,"(0,3,4,7,8,9,11,12,13,14)",0.67814,0.8777
2012,"(2,3,4,5,6,8,9)",0.68322,0.88154
2013,"(1,3,8,10,11,13,14)",0.68174,0.88086
2014,"(0,7,8,9,10,12)",0.67928,0.87784
2015,"(0,1,2,4,5,6,8,9,10)",0.67476,0.87496
2016,"(1,4,8,11,12,13)",0.6823,0.8816
2017,"(0,2,6,8,9)",0.67862,0.87736
2018,"(1,4,5,6,7,11,14)",0.68278,0.88116
2019,"(1,3,4,8,9,11,12,13)",0.68172,0.8805
2020,"(0,1,7,8,12,14)",0.67652,0.87676
2021,"(1,3,4,5,7,8,10,11,12,13,14)",0.6813,0.88044
2022,"(0,3,4,6,7,9,10,11,12,13)",0.67734,0.87706
2023,"(1,2,3,4,5,6,9,11,13)",0.68064,0.88024
2024,"(0,2,3,4,7,10,11,13,14)",0.6767,0.87718
2025,"(1,2,7,8,10,13)",0.68248,0.88104
2026,"(6,9,10,13)",0.68344,0.88134
2027,"(3,4,6,7,9,10,11)",0.6824,0.88032
2028,"(1,2,5,8,10,11,14)",0.68238,0.88102
2029,"(3,4,5,10,14)",0.68322,0.88156
2030,"(3,4,6,7,8,9,14)",0.68292,0.88146
2031,"(1,2,5,6,9,11,12)",0.68248,0.8802
2032,"(0,4,5,7,8,13,14)",0.67902,0.87936
2033,"(2,3,5,6,9,10,12)",0.68252,0.88016
2034,"(1,2,5,6,7,8,10,12,14)",0.68184,0.8805
2035,"(4,5,7,8,10,11,12,14)",0.68254,0.88144
2036,"(1,2,3,6,8,9,11,12,13,14)",0.68174,0.87956
2037,"(0,1,2,3,5,7,11,12,13,14)",0.6741,0.87552
2038,"(1,3,4,6,7,8,9,11,13,14)",0.6814,0.88044
2039,"(0,2,4,6,7,11,12)",0.67768,0.87704
2040,"(0,5,6,7,12,14)",0.67934,0.87826
2041,"(1,4,5,7,10,12)",0.68246,0.88068
2042,"(2,4,5,7,8,9,13)",0.68386,0.88096
2043,"(2,3,4,5,6,9,13,14)",0.68272,0.8809
2044,"(3,4,7,9,11,12,14)",0.6834,0.88076
2045,"(0,1,4,5,8,9,12)",0.67666,0.8762
2046,"(0,2,3,4,5,6,9,12)",0.67612,0.87666
2047,"(2,3,5,6,8,14)",0.6835,0.88198
2048,"(0,1,8,12,13)",0.67632,0.87696
2049,"(0,1,2,3,5,6,8,9,10,14)",0.67398,0.87506
2050,"(9,10,11,12)",0.68348,0.88172
2051,"(0,1,4,5,7,9,10,13)",0.6756,0.876
2052,"(1,10,11)",0.68348,0.88162
2053,"(1,3,4,5,7,8,9,12)",0.6817,0.8809
2054,"(2,3,4,5,6,8,9,10,13)",0.68308,0.88058
2055,"(0,1,2,3,5,7,8,10,11,12)",0.67512,0.87566
2056,"(1,2,4,7,8,9,11)",0.68258,0.88054
2057,"(0,3,4,6,9,11)",0.67852,0.87794
2058,"(1,2,4,6,7,10,11,12,13,14)",0.68146,0.87958
2059,"(0,1,2,3,4,6,7,10,12)",0.67276,0.87452
2060,"(0,1,6,9,10,11)",0.67604,0.8758
2061,"(1,2,5,7,8,10,14)",0.68298,0.88092
2062,"(0,1,3,4,7,10,13)",0.67452,0.87586
2063,"(2,3,4,6,8,9,10,11,13)",0.68242,0.88034
2064,"(4,8,9,11,13,14)",0.68382,0.88186
2065,"(2,5,6,7,8,10,13,14)",0.68336,0.88098
2066,"(0,2,3,4,5,7,11,12,14)",0.6771,0.87732
2067,"(0,1,2,5,6,7,9,11,12)",0.6749,0.87488
2068,"(4,5,7,11,13,14)",0.68312,0.8822
2069,"(2,3,9,12,13,14)",0.68262,0.88084
2070,"(0,1,3,4,5,6,7,11)",0.67518,0.8763
2071,"(0,3,7,8,10,11,12,14)",0.67856,0.87838
2072,"(2,3,5,6,8,13,14)",0.68268,0.88134
2073,"(1,5,7,11,12,13)",0.68344,0.88084
2074,"(0,2,4,7,10,11,12,13)",0.6776,0.8771
2075,"(0,1,2,3,4,5,6,7,10,11,14)",0.6738,0.87452
2076,"(6,7,8,9,10,11)",0.68334,0.88122
2077,"(0,1,2,3,6,9,11)",0.67478,0.87502
2078,"(0,1,2,3,4,5,6,7,10)",0.67368,0.87486
2079,"(1,3,4,5,6,7,9,13)",0.68178,0.88042
2080,"(0,4,5,6,7,8,9,10,13,14)",0.67854,0.87804
2081,"(1,4,7,8,12)",0.6829,0.88146
2082,"(0,3,4,5,6,8,9,11,14)",0.67838,0.87834
2083,"(1,3,4,6,7,8,10,11,13,14)",0.68108,0.8804
2084,"(1,2,3,5,6,10,13)",0.68142,0.88046
2085,"(0,1,5,7,10,11,12,13,14)",0.67608,0.87616
2086,"(1,5,6,8,11,12,13,14)",0.68284,0.88116
2087,"(0,3,4,5,7,10,11,13)",0.67788,0.87822
2088,"(1,2,3,8,10,11)",0.68194,0.88072
2089,"(0,6,9,14)",0.67898,0.87824
2090,"(1,5,6,7,9,12,13)",0.68206,0.88052
2091,"(0,4,7,10,11,12,13,14)",0.67822,0.87806
2092,"(0,3,6,7,8,10,11)",0.67886,0.87794
2093,"(0,7,12,14)",0.6792,0.87848
2094,"(0,1,2,4,5,6,7,9,10)",0.67412,0.8749
2095,"(0,1,2,4,5,7,8,11,14)",0.67502,0.87614
2096,"(1,2,7,9,12,14)",0.68194,0.8799
2097,"(0,2,3,4,5,7,9,11,12,13,14)",0.67668,0.87648
2098,"(2,5,7,10,11,13,14)",0.6836,0.88118
2099,"(3,4,5,6,7,9,10,11,14)",0.68246,0.88046
2100,"(1,2,5,6,8,9,10,13)",0.68208,0.88022
2101,"(0,2,3,4,5,9,12,14)",0.6765,0.87662
2102,"(0,3,5,9,13)",0.6782,0.87868
2103,"(0,1,4,7,9,12,14)",0.67522,0.87568
2104,"(2,3,4,5,10,11,12)",0.6832,0.88076
2105,"(1,2,6,7,8,10,11,12,14)",0.68196,0.88006
2106,"(0,3,4,5,8,10,11,12,13,14)",0.67864,0.87792
2107,"(5,6,7,8,10,13,14)",0.683,0.8816
2108,"(1,7,9,13,14)",0.68278,0.88076
2109,"(0,2,3,4,5,7,9,10,12,14)",0.67676,0.87586
2110,"(0,1,2,4,9,12)",0.67412,0.87492
2111,"(0,2,3,8,12,13)",0.67716,0.87762
2112,"(3,8,9,10,11)",0.68298,0.88174
2113,"(2,6,7,8,9,13,14)",0.68326,0.88108
2114,"(0,1,3,8,11,12)",0.67726,0.87628
2115,"(2,5,6,7,9,10,11,12,13,14)",0.68244,0.88008
2116,"(0,2,3,4,8,11,13)",0.67796,0.87812
2117,"(1,3,4,6,8,9,10,11,12,13,14)",0.68192,0.87972
2118,"(0,2,5,6,7,8,10,12,13,14)",0.67742,0.87708
2119,"(2,4,5,7,10,11,14)",0.68312,0.88128
2120,"(1,2,4,6,11,12,14)",0.68142,0.88022
2121,"(0,4,5,6,8,11,12)",0.67892,0.87884
2122,"(0,2,4,6,7,12)",0.67666,0.87728
2123,"(0,1,2,3,5,8,10,11,14)",0.67534,0.8758
2124,"(1,4,11)",0.6835,0.88156
2125,"(1,2,3,6,8,9,10)",0.68096,0.88038
2126,"(0,4,5,6,7,8,10,11,14)",0.67932,0.8784
2127,"(0,1,2,3,8,9,10,12,13,14)",0.6738,0.8753
2128,"(0,5,7,9,13)",0.679,0.87818
2129,"(3,7,8,9,11,13,14)",0.68308,0.88148
2130,"(1,2,4,5,6,7,8,10,11,14)",0.68134,0.88042
2131,"(2,5,6,7,9,13)",0.6837,0.88064
2132,"(5,7,8,9,13,14)",0.68332,0.88196
2133,"(3,4,6,12)",0.68314,0.8818
2134,"(1,2,3,4,7,8,10,11,12)",0.68148,0.88012
2135,"(1,3,4,5,7,8,9,10,11)",0.6823,0.88044
2136,"(0,1,2,4,8,9,11,12,13)",0.6747,0.87496
2137,"(0,1,5,6,8,9,10,12,13,14)",0.6758,0.87588
2138,"(1,3,5,6,7,8,9,12,14)",0.6816,0.88032
2139,"(1,2,6,8,11,12,13)",0.68248,0.88048
2140,"(0,1,3,4,5,8,11,12,14)",0.67624,0.8764
2141,"(2,3,6,8,9,13)",0.68264,0.8816
2142,"(1,3,4,10,12,14)",0.68254,0.88036
2143,"(1,2,4,7,9,10,11,12,13,14)",0.6816,0.87924
2144,"(3,5,8,9,10,11,14)",0.68324,0.8814
2145,"(0,4,7,10,12,14)",0.6791,0.87826
2146,"(1,4,8,9,10,11,13,14)",0.68262,0.88094
2147,"(0,3,4,6,7,8)",0.67886,0.8787
2148,"(3,4,5,7,8,9,11,12,13,14)",0.68282,0.88146
2149,"(0,1,3,5,11,12)",0.6765,0.87646
2150,"(2,5,6,7,8,12,13)",0.68354,0.8806
2151,"(1,2,6,8,9,11,13,14)",0.68236,0.88062
2152,"(3,4,6,7,8,9,13,14)",0.68258,0.88094
2153,"(3,6,9,11,13,14)",0.68206,0.88142
2154,"(0,2,3,5,6,7,8,10,12)",0.67702,0.87676
2155,"(3,5,6,9,10,11,12,13)",0.6829,0.88052
2156,"(0,2,4,8,10,12,13,14)",0.67682,0.8773
2157,"(0,1,2,3,4,7,9,11,12,13,14)",0.67334,0.8747
2158,"(0,1,3,8,9,10,13)",0.67612,0.87628
2159,"(1,2,3,4,5,7,8,10,12,13)",0.68132,0.88002
2160,"(2,3,4,5,6,7,9,10,11,12)",0.68244,0.87994
2161,"(0,1,5,6,8,9,12,13,14)",0.6758,0.87628
2162,"(1,2,3,8,10,11,12,14)",0.68186,0.87996
2163,"(0,1,4,6,10,13,14)",0.67568,0.8762
2164,"(0,1,2,9,11,12,13)",0.67496,0.87544
2165,"(1,3,5,6,9,10,11,13,14)",0.6812,0.88062
2166,"(0,1,5,6,7,8,12,13,14)",0.6764,0.87632
2167,"(4,7,9,10,11,12,13,14)",0.6827,0.88062
2168,"(1,3,4,6,7,9,13,14)",0.68176,0.88034
2169,"(2,5,7,10,11,13)",0.6834,0.8807
2170,"(0,3,4,10,13)",0.67858,0.87874
2171,"(0,2,5,8,9,10)",0.67876,0.878
2172,"(1,2,3,4,7,13,14)",0.68142,0.8805
